class_id,representative,class_size,elements,units_used,theoretical_case,notes
104,181/72,5,181/72; 181/144; 181/432; 181/864; 181/2592,1/2; 1/6; 1/12; 1/36; 2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
105,185/54,3,185/54; 185/324; 185/1944,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
106,185/54,6,185/54; 185/72; 185/324; 185/432; 185/1944; 185/2592,1/6; 1/36; 4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
107,187/72,3,187/72; 187/432; 187/2592,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
108,191/54,3,191/54; 191/324; 191/1944,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
109,191/54,4,191/54; 191/324; 191/1944; 382/243,1/6; 1/36; 9/4,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
110,193/96,1,193/96,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
111,193/96,3,193/96; 193/144; 193/864,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
112,197/81,4,197/81; 197/144; 197/486; 197/864,1/6; 3/32; 9/16,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
113,199/162,2,199/162; 199/972,1/6,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
114,203/81,2,203/81; 203/486,1/6,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
115,205/144,2,205/144; 205/864,1/6,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
116,205/162,2,205/162; 205/972,1/6,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
117,209/96,1,209/96,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
118,217/72,15,217/72; 217/96; 217/108; 217/144; 217/162; 217/216; 217/432; 217/648; 217/864; 217/972; 217/1296; 217/2592; 217/3888; 217/7776; 868/243,1/2; 1/3; 1/6; 1/12; 1/18; 1/36; 1/108; 2; 3; 3/2; 4/3; 9/4,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
119,221/72,5,221/72; 221/144; 221/432; 221/864; 221/2592,1/2; 1/6; 1/12; 1/36; 2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
120,223/72,11,223/72; 223/108; 223/162; 223/216; 223/432; 223/648; 223/972; 223/1296; 223/2592; 223/3888; 223/7776,1/3; 1/6; 1/18; 1/36; 1/108; 3; 3/2; 9/4,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
121,229/72,8,229/72; 229/144; 229/216; 229/432; 229/864; 229/1296; 229/2592; 229/7776,1/2; 1/3; 1/6; 1/12; 1/18; 1/36; 1/108; 2; 3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
122,233/72,3,233/72; 233/432; 233/2592,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
123,233/72,4,233/72; 233/96; 233/432; 233/2592,1/6; 1/36; 4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
124,235/72,9,235/72; 235/108; 235/216; 235/432; 235/648; 235/1296; 235/2592; 235/3888; 235/7776,1/3; 1/6; 1/18; 1/36; 1/108; 3; 3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
125,241/72,3,241/72; 241/432; 241/2592,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
126,241/72,4,241/72; 241/96; 241/432; 241/2592,1/6; 1/36; 4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
127,241/72,6,241/72; 241/108; 241/432; 241/648; 241/2592; 241/3888,1/6; 1/36; 3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
128,245/72,4,245/72; 245/432; 245/2592; 490/243,1/6; 1/36; 16/27,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
129,247/72,3,247/72; 247/432; 247/2592,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
130,247/72,4,247/72; 247/243; 247/432; 247/2592,1/6; 1/36; 27/8,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
131,251/81,2,251/81; 251/486,1/6,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
132,251/81,3,251/81; 251/486; 502/243,1/6; 3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
133,253/72,11,253/72; 253/108; 253/162; 253/216; 253/432; 253/648; 253/972; 253/1296; 253/2592; 253/3888; 253/7776,1/3; 1/6; 1/18; 1/36; 1/108; 3; 3/2; 9/4,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
134,257/72,3,257/72; 257/432; 257/2592,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
135,257/81,2,257/81; 257/486,1/6,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
136,259/72,11,259/72; 259/108; 259/162; 259/216; 259/432; 259/648; 259/972; 259/1296; 259/2592; 259/3888; 259/7776,1/3; 1/6; 1/18; 1/36; 1/108; 3; 3/2; 9/4,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
137,259/72,12,259/72; 259/108; 259/162; 259/216; 259/243; 259/432; 259/648; 259/972; 259/1296; 259/2592; 259/3888; 259/7776,1/3; 1/6; 1/18; 1/36; 1/108; 3; 3/2; 9/4; 27/8,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
138,265/216,3,265/216; 265/1296; 265/7776,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
139,265/243,1,265/243,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
140,271/108,6,271/108; 271/216; 271/648; 271/1296; 271/3888; 271/7776,1/2; 1/6; 1/12; 1/36; 1/72; 2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
141,275/81,2,275/81; 275/486,1/6,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
142,277/108,3,277/108; 277/648; 277/3888,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
143,286/243,1,286/243,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
144,287/81,2,287/81; 287/486,1/6,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
145,287/81,3,287/81; 287/486; 574/243,1/6; 3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
146,289/96,1,289/96,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
147,289/96,3,289/96; 289/144; 289/864,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
148,289/96,6,289/96; 289/144; 289/216; 289/864; 289/1296; 289/7776,3/2; 9/4,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
149,293/144,2,293/144; 293/864,1/6,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
150,295/216,3,295/216; 295/1296; 295/7776,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
151,299/288,1,299/288,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
152,301/144,3,301/144; 301/243; 301/864,1/6; 16/27,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
153,301/144,6,301/144; 301/216; 301/243; 301/864; 301/1296; 301/7776,1/6; 3/2; 16/27,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
154,305/96,1,305/96,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
155,307/216,3,307/216; 307/1296; 307/7776,1/6; 1/36,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
156,307/216,4,307/216; 307/288; 307/1296; 307/7776,1/6; 1/36; 4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
157,313/96,1,313/96,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
